case_uuid,violation_uuid,state_name,citation_sequence,employer_name,employer_dba_name,employer_city,violation_category,case_status,date_opened,date_paid,date_closed,amount_claimed,amount_assessed,amount_paid
038f795a-ac28-4fe8-b48f-477a07db880c,95a02e02-4718-47eb-b171-2ff9df6dac6a,Massachusetts,1,Gold Lu Services,,Medford,unpaid_wages,,2015-07-21,,,,1202.0,1202.0
192091c1-7fce-47a8-bb28-633181dc5999,b36cb366-d2ad-4690-884a-0eb0f4d4f2b4,Massachusetts,1,Gold Lu Services,,Medford,unpaid_wages,,2015-07-21,,,,250.0,250.0
3537d727-56b4-4ab7-bf50-c5674618e083,33b1192d-22ea-4243-bf5e-e2305a5128cb,Massachusetts,1,Coral Seafood,,Worcester,unpaid_wages,,2015-07-21,,,,2959.04,2959.04
7c5353ee-28ed-42d4-af69-5d69c6d3d6f0,1de4a50c-6b42-4c21-9871-8b0a10282d86,Massachusetts,1,Coral Seafood,,Worcester,minimum_wage,,2015-07-21,,,,1344.8,1344.8
a37cdb72-4265-4631-9ca8-6424815f57f1,31740038-b44a-4d0b-b418-469a2896bf9f,Massachusetts,1,Capital Contractors,,Natick,unpaid_wages,,2015-07-21,,,,7500.0,7500.0
208c99a0-72ed-48d3-878c-d9257273edfc,72c4164b-d305-45e9-b179-1e19f707245f,Massachusetts,1,Electrical Contractors Inc,,Hartford,minimum_wage,,2015-07-21,,,,22222.4,22222.4
3d472906-55da-4f93-973d-b4fa954e22a4,c4985540-03e8-40aa-bdc9-e81db0ebe79f,Massachusetts,1,Electrical Contractors Inc,,Hartford,minimum_wage,,2015-07-21,,,,18537.77,18537.77
ddc43e89-1f11-4080-9b36-fb6f908389b8,9e8475d2-e243-4997-a8aa-dd653f252177,Massachusetts,1,Daniel Clancy,,Melrose,unpaid_wages,,2015-07-22,,,,1512.0,1512.0
7df7ba59-8298-40c1-a3e8-252e3f7e94c4,6d88cfa2-f85d-46d0-9f16-ac5b54c31b58,Massachusetts,1,Quality Porcelain,,Marshfield,unpaid_wages,,2015-07-22,,,,1250.0,1250.0
644d4854-0b05-4688-8f7a-82da99ea92e5,5fa3d208-c95e-429e-97dc-0f6fce79d224,Massachusetts,1,Highland Fence Inc,,Fall River,minimum_wage,,2015-07-23,,,,80.0,80.0
15d1aaa8-3ab2-44b8-849d-1857812b2c58,253eb3c2-16f5-4085-9193-41a95728e2f8,Massachusetts,1,Highland Fence Inc,,Fall River,overtime,,2015-07-23,,,,343.75,343.75
b1038977-abca-4648-96d5-3f2c3afa2fec,2da3dd2e-25bb-42e7-acc8-e096c2cc5093,Massachusetts,1,Northern Business ,,West Boylston,unpaid_wages,,2015-07-27,,,,1233.6,1233.6
4638ca3c-28bb-4b8a-8325-a2fc0d5e45b8,aef16720-ae61-46d1-b6c9-fbbd39c9d497,Massachusetts,1,Systems Electrical Services Inc,,Chelsea,minimum_wage,,2015-07-28,,,,9802.97,9802.97
ee0eed87-8624-4ec6-8a07-972d24e587ff,fda73c4a-5c5d-4412-90db-0ecf96d4b70b,Massachusetts,1,Smithfield Peat Co.,,Smithfield,minimum_wage,,2015-07-30,,,,7255.53,7255.53
78fdf080-2514-4406-b740-4d7743f70ffb,307baaaa-3563-4a2b-833c-662f82b724c9,Massachusetts,1,Smithfield Peat Co.,,Smithfield,unpaid_wages,,2015-07-30,,,,250.0,250.0
60ff68ab-93a5-45e3-9992-862ba53e3f59,7022f7f3-811a-42a9-9ea3-4b1de93da6e8,Massachusetts,1,BuildEx,,Springfield,minimum_wage,,2015-07-30,,,,6372.82,6372.82
c90deedb-1c5f-464a-96fe-0a630bf1c690,aad550cf-1a25-4784-945b-34fb6664be38,Massachusetts,1,Buildex,,Springfield,unpaid_wages,,2015-07-30,,,,150.0,150.0
666d5740-a369-45ea-a28c-62a397444797,ad0ff27c-7e5f-4852-acbe-1d4de39ba4e9,Massachusetts,1,J.O. Builders Inc.,,Milton,unpaid_wages,,2015-08-07,,,,1720.0,1720.0
a4bb4081-36ab-4804-a802-8457ce0a6a75,2dd99b7c-6298-4ddf-974f-216c30c9bedb,Massachusetts,1,Architectural Casework & Millwork,,Gloucester,unpaid_wages,,2015-08-10,,,,7185.0,7185.0
8aefb82d-fa94-40e8-9d58-260234f8f863,d0a3b1b5-649d-4b9e-a8ee-60f0be400cdc,Massachusetts,1,The Budgetbackpacker Inc,,Boston,unpaid_wages,,2015-08-11,,,,4494.0,4494.0
c8f60abf-a5db-41a6-87b3-55432e03380c,20398699-eb4e-4111-87e4-019934b5570b,Massachusetts,1,The Budgetbackpacker Inc,,Boston,unpaid_wages,,2015-08-11,,,,1000.0,1000.0
171fb568-868f-4bd3-8860-c79086b65c7a,8783a38c-3245-4b8e-a123-4b41fb45699f,Massachusetts,1,Johns Oil Burner Service,,Lynn,unpaid_wages,,2015-08-12,,,,7392.0,7392.0
2bb52be1-19de-41d9-942d-0de5a0f8a9b0,117a3f48-3fd5-45d7-95f2-9ae33d6671ae,Massachusetts,1,Nordstrom Painting,,Douglas,unpaid_wages,,2015-08-20,,,,390.0,390.0
fb5294e5-5163-4d69-8ae7-6555e2f16bc5,9f14eced-75d4-42ed-8d40-7bac048b8112,Massachusetts,1,Oscar Pinatas Inc,,Tewksbury,unpaid_wages,,2015-08-20,,,,1564.48,1564.48
deaac5e5-91b0-4b86-a320-70ee193650ce,cc5d021b-77c7-49b5-98af-569232c2cb4e,Massachusetts,1,Blush Rug & Carpet,,Saugus,unpaid_wages,,2015-08-20,,,,318.0,318.0
eb879ac0-a2bb-478a-9129-dc774362c996,f0a17ab7-c97d-47aa-8068-c46b4bc26ba2,Massachusetts,1,SoClean,,Revere,overtime,,2015-08-20,,,,2440.0,2440.0
a2a2ce13-b0ec-45f3-946a-09129767ab83,e5254304-e560-416b-a0fd-01cd0c93a06f,Massachusetts,1,SoClean,,Revere,overtime,,2015-08-20,,,,100.0,100.0
286df13a-7179-422a-a5b5-a972ed2e4f36,f50bfe29-3121-4cde-a805-bfed52b7e622,Massachusetts,1,SoClean,,Revere,unpaid_wages,,2015-08-20,,,,100.0,100.0
93908dd8-b33f-49ee-b1d2-18d701152af8,3c1fae66-5e8e-490c-b2e8-8e2e1d26dfc5,Massachusetts,1,Arcenia Cucina Rustica,,Woburn,minimum_wage,,2015-08-24,,,,483.9,483.9
521b08a0-2e8d-4075-a9c0-e299318f1480,07441331-7821-4003-beec-6b8943e31b9c,Massachusetts,1,Security Design,,Washington,overtime,,2015-08-25,,,,6368.22,6368.22
78fdb8cf-958a-48c2-8f4b-66cdfc649352,bfac678e-8bf1-4d31-8627-a24373c33f1e,Massachusetts,1,Vizion One Services,,Bowie,unpaid_wages,,2015-08-27,,,,39524.1,39524.1
582cf8cf-9398-416b-bdad-850efed05995,60a56f55-8404-46a9-be28-c064f96116e7,Massachusetts,1,NB Inn,,North Attleboro,minimum_wage,,2015-08-27,,,,7604.0,7604.0
4b39aa89-2687-4c35-9cbc-8e27181aac3c,af437173-1361-4256-9c6a-a4142c8661e8,Massachusetts,1,Robert Scott Brooks/Great Oaks Family Holdings,,Boulder,unpaid_wages,,2015-08-27,,,,8905.0,8905.0
e33b537a-9072-4ae7-8ad3-73123c04b1fa,040aeefa-afc6-4318-bbd4-2a94d0538a47,Massachusetts,1,"Creative Landscaping, Inc.",,Windham,overtime,,2015-08-31,,,,11323.0,11323.0
a26451f2-f007-47f5-9b88-98970c6a670c,25d56a23-e338-47db-af85-610104671cb3,Massachusetts,1,Extreme Company Corp,,Brighton,unpaid_wages,,2015-09-02,,,,625.0,625.0
144af405-b716-43c7-a11f-41423f82f28a,68055bfe-53ee-4794-930d-7cf5f51b91f7,Massachusetts,1,Valerio Construction,,Methuen,unpaid_wages,,2015-09-02,,,,1525.0,1525.0
9fe10a94-9df3-429e-9a2f-1735460793c0,ddf86567-e2c9-4006-a97b-95db3b489766,Massachusetts,1,Valerio Construction,,Methuen,overtime,,2015-09-02,,,,205.0,205.0
11cda651-5ab2-4d28-b8ae-c4f485f40811,3797ff97-b7f0-4b2f-bc42-e805d320beb3,Massachusetts,1,Hyde Park Masonry,,Hyde Park,overtime,,2015-09-02,,,,3137.36,3137.36
ac4e3d18-ffbb-4b62-83b7-240561baf1f5,20bdcdd0-1d63-4b30-8b17-b64fe72f66cf,Massachusetts,1,PJ Albert Inc,,Fitchburg,minimum_wage,,2015-09-02,,,,47499.82,47499.82
64dd736f-373b-40f4-b35a-cee68b770ed5,753e70e5-0779-4e8c-8562-3bb8989da6f7,Massachusetts,1,Delgado Donuts,,Leominster,tips,,2015-09-04,,,,14305.9,14305.9
6861c66a-f589-46ac-ac4f-8d9b3f18ed7b,18e8c681-a7db-4ae9-abe6-a4814148adb6,Massachusetts,1,Delgado Donuts,,Leominster,tips,,2015-09-04,,,,5803.22,5803.22
66d5510a-5686-4fc5-9654-986ffd6734fd,bbfe5f6f-18cd-41a2-9896-940bd081ad28,Massachusetts,1,Reidy Heating,,Holyoke,unpaid_wages,,2015-09-14,,,,1843.42,1843.42
ca3e3f74-d446-4b4a-b237-86eb8ab964aa,bb2208e4-7631-4896-b0ef-5b6927b9a02a,Massachusetts,1,Reidy Heating,,Holyoke,minimum_wage,,2015-09-14,,,,1923.7,1923.7
e0c722f6-8014-42bf-a513-fe9996c6a61a,11bc6215-d9b9-4026-8b31-5c2c00964e17,Massachusetts,1,Meetinghouse Investments,,Acton,overtime,,2015-09-14,,,,193.81,193.81
39e23a9f-cfed-4c0d-8613-8e6403140420,c9c700d6-5107-4826-bc69-e5157a34c01f,Massachusetts,1,RP Janitorial,,Framingham,unpaid_wages,,2015-09-14,,,,1840.0,1840.0
6ceec3b0-1e55-4fc4-be2d-ad34ef71dada,f844bc37-3fb8-45cc-a342-f33e78a79dba,Massachusetts,1,"Baby Nat's Inc., d/b/a Baby Nat's Fruitland",,Roslindale,overtime,,2015-09-15,,,,225033.0,225033.0
46ec1434-af0d-44b4-98d0-2e5e07c49400,f2da9163-2086-4539-8834-21385741d3fa,Massachusetts,1,"Baby Nat's Inc., d/b/a Baby Nat's Fruitland",,Roslindale,unpaid_wages,,2015-09-15,,,,86505.36,86505.36
b3ca7696-cf9b-473a-8c8f-a185fd732b67,4571e977-a700-4280-a4ca-0ff541b9427f,Massachusetts,1,"Baby Nat's Inc., d/b/a Baby Nat's Fruitland",,Roslindale,unpaid_wages,,2015-09-15,,,,10000.0,10000.0
176e3238-131b-4680-ac3b-18b3de11830d,d61e853d-88db-4e7d-97a6-496d9c1219c6,Massachusetts,1,King Petroleum,,Woburn,unpaid_wages,,2015-09-16,,,,2442.5,2442.5
46620acc-f511-4d50-aff7-e14e90686c24,b0de626a-269c-4ffd-9497-7e49a0fd6c7a,Massachusetts,1,King Petroleum,,Woburn,minimum_wage,,2015-09-16,,,,4789.0,4789.0
ca34cbd2-2d3e-4045-9097-1f48e2b2d48c,5f70951d-3baf-4297-8e48-eeeee8a3befe,Massachusetts,1,Hampshire Fire Protection,,Londonderry,minimum_wage,,2015-09-21,,,,1200.0,1200.0
c13cbb14-90d7-4675-a7cc-79cf0e92e50c,554f4ba6-eac5-459e-926b-7ea29ccb626e,Massachusetts,1,Louis Spardocia,,Medford,unpaid_wages,,2015-09-22,,,,5040.0,5040.0
af498d8e-3934-4988-a55d-750f12cf554e,182696c3-a8a4-4d2e-8511-d3680b142b07,Massachusetts,1,States Drywall,,Oak Creek,minimum_wage,,2015-09-23,,,,1000.0,1000.0
bffb0133-1761-4de4-88e5-97c6283ed248,6451a76d-4e2b-4c04-94d6-cefef79c61d6,Massachusetts,1,States Drywall,,Oak Creek,unpaid_wages,,2015-09-23,,,,100.0,100.0
bc8f7d20-5889-499e-9f69-483cb7d7ac97,5d1b4b13-9211-46f4-9344-b4cdd85e27c5,Massachusetts,1,Dolce Medspa,,Braintree,unpaid_wages,,2015-09-25,,,,705.0,705.0
d72c85d6-0c57-4abb-b442-5c86bc56e012,b0c95e6c-9d5a-4f47-9fed-3c6e92959303,Massachusetts,1,The Green Light,,Pembroke,overtime,,2015-09-30,,,,2161.75,2161.75
2ce0bcbf-bf8f-4c1d-ab14-20f645bd8d79,794dafe4-6e49-4509-94f8-6690d38b3ef7,Massachusetts,1,Hanson Blueboard,,Rockland,unpaid_wages,,2015-09-30,,,,1240.0,1240.0
a220de42-aaae-4388-bbfb-d0d7afb5af8b,9e3daf82-4ffa-48a1-a1be-e49e42029a43,Massachusetts,1,Granite Guy,,Southborough,unpaid_wages,,2015-09-30,,,,1281.77,1281.77
3989ac18-f6c3-4010-af84-6cf66fdf28cb,86e955b9-d306-4553-8af1-5f1eef0f0f6c,Massachusetts,1,Stephen Liuzzi,,Plymouth,overtime,,2015-10-01,,,,24442.78,24442.78
9abbee7f-4b7a-40a3-9c04-a21e8b24133e,f3380fb4-1416-4c05-85e2-0ae1108b87fc,Massachusetts,1,Nonns Flooring,,Middleton,unpaid_wages,,2015-10-06,,,,50.0,50.0
a67df4eb-9cad-4a8a-8d7d-5550cce6ccd2,cbefe253-5d84-4e41-b0dc-e0059a03e36b,Massachusetts,1,Nonns Flooring,,Middleton,unpaid_wages,,2015-10-06,,,,200.0,200.0
879205ee-dc93-4b42-977e-5b7e4ac6e223,432aa45a-9228-44f3-8f1f-5ad646cef07c,Massachusetts,1,DML Building,,Southborough,minimum_wage,,2015-10-06,,,,536.3,536.3
272e3b52-cda0-452a-b95b-c285c52c0452,b3545f66-e0b1-4c6b-8713-e31e70816118,Massachusetts,1,MJ Norton Security,,Springfield,overtime,,2015-10-06,,,,427.38,427.38
0ea78c8f-8d17-4422-8b21-ea0360abf76c,22e87494-cede-45c8-95f5-494493197f1b,Massachusetts,1,James D's Landscaping,,North Andover,unpaid_wages,,2015-10-06,,,,612.5,612.5
390da00a-c06c-44b4-b588-a9b2f49210a6,c7e7e612-65b7-49f3-a116-81d38cce1d86,Massachusetts,1,Ole Mexican Grill,,Cambridge,unpaid_wages,,2015-10-06,,,,200.0,200.0
1cb0eb47-1a90-47b1-b56d-c0adc5462be7,0eddbf95-cd3d-4adc-a886-3c1b3c2706f2,Massachusetts,1,Top Dog,,Nashua,unpaid_wages,,2015-10-07,,,,1640.0,1640.0
ebe56b7b-f40e-4620-8d00-c46244e1befd,0e218cac-2f56-4ec5-8f90-5f3e011d9f9c,Massachusetts,1,Sunset Partners,,Lexington,unpaid_wages,,2015-10-08,,,,500.0,500.0
62599134-a227-4afa-9e8f-582d4e8dadd1,d53255fe-6bf7-4d85-bc8e-3913fbf6e5ba,Massachusetts,1,Aarons Paradise Transportation,,Easthampton,minimum_wage,,2015-10-08,,,,990.8,990.8
40d61ee3-a33d-4181-9d6b-62c18fadfdc2,585787d8-11eb-44e4-ad15-e63a8bbd099c,Massachusetts,1,Aarons Paradise Transportation,,Easthampton,overtime,,2015-10-08,,,,901.0,901.0
e7dfcad9-662e-44ce-a24d-4508538f0de7,bce48925-362c-48f2-bf34-def9668e6a8d,Massachusetts,1,Amazing Glazing,,Athol,minimum_wage,,2015-10-19,,,,65202.72,65202.72
fdac0e40-36cd-4dd6-915b-77b1e9d9f861,295c93d6-126a-49ec-ae9f-604f252b0194,Massachusetts,1,Lacomb Enterprises,,Hadley,unpaid_wages,,2015-10-22,,,,384.0,384.0
60c161ff-4a7a-4fef-99a3-f8114d09720a,5818e35a-bef5-40b6-a1c4-d2dec7ed394c,Massachusetts,1,Mozi Foot Spa,,Cambridge,minimum_wage,,2015-10-22,,,,1850.0,1850.0
a4bde108-887e-4c8f-b0cc-0649aaec3b19,ff0ec0c0-d0b4-4434-a5ef-c52248d08a06,Massachusetts,1,Mozi Foot Spa,,Cambridge,unpaid_wages,,2015-10-22,,,,670.0,670.0
faf8bd2c-a0eb-45e4-8f39-e21e67dd5d91,4ba2d685-d096-4423-8a0c-40eb1dffdeb0,Massachusetts,1,Mozi Foot Spa,,Cambridge,unpaid_wages,,2015-10-22,,,,250.0,250.0
d3439e8d-57ac-4f98-94fb-5389b643eeea,01b84bfd-c87b-44d0-9588-c5c00fb20f2d,Massachusetts,1,Mozi Foot Spa,,Cambridge,minimum_wage,,2015-10-22,,,,750.0,750.0
0c141701-1fd7-4bec-aa12-0c93ff3af116,5924eab2-5cae-417f-a8e6-525f365dafd3,Massachusetts,1,Mozi Foot Spa,,Cambridge,minimum_wage,,2015-10-22,,,,500.0,500.0
a727973d-5f5d-483a-b615-574a4e74dff5,69919c8d-7f97-4203-b31f-2bea128cc630,Massachusetts,1,Lawrence Staffing ,,Lawrence,unpaid_wages,,2015-10-22,,,,69333.47,69333.47
11a756a2-5621-441d-aa96-1e7458162713,19ea261e-a1d6-4f38-9624-2e8cc61648ed,Massachusetts,1,Lawrence Staffing ,,Lawrence,overtime,,2015-10-22,,,,5087.2,5087.2
70a39e68-854f-4e71-af1c-9df79dcb3f62,3714de67-a4d3-47e4-a86f-4c6fbe739d1a,Massachusetts,1,Peabody Market,,Swampscott,minimum_wage,,2015-10-23,,,,7863.75,7863.75
807c8bc9-1419-4377-b8cc-a54603b192e7,fcb78aba-1561-4386-a306-902e3282019d,Massachusetts,1,Peabody Market,,Swampscott,minimum_wage,,2015-10-23,,,,30846.0,30846.0
f23e0f4e-ed73-4805-8e5d-da3089fc8b31,55d7bba2-ce7b-46ae-8744-5b2a0c8f2446,Massachusetts,1,Peabody Market,,Swampscott,minimum_wage,,2015-10-23,,,,5000.0,5000.0
ce7a5c2c-08d4-461b-87ef-5b5e5458a0b5,ecd70f78-4ecd-44cf-a5b6-10d0e4b27434,Massachusetts,1,Soapy C,,Roxbury,unpaid_wages,,2015-10-29,,,,58042.34,58042.34
c96f2fa7-45f5-4a11-b628-d171d141e977,7f7ecb26-d6e9-435c-9f73-859e05d6bf44,Massachusetts,1,Ithaki Inc,,Ipswich,unpaid_wages,,2015-11-03,,,,2273.06,2273.06
e9575d5d-b78b-425c-9924-00b9bab9c045,168b466f-c89d-4b12-a6f9-650d341aa2b9,Massachusetts,1,West Gloucester Capital LLC,,Stow,unpaid_wages,,2015-11-04,,,,1607.69,1607.69
24c21884-1799-453a-9e9e-144fded27047,9c2fbcdb-78ea-46a6-b002-5b5f8f5a75a5,Massachusetts,1,West Gloucester Capital LLC,,Stow,unpaid_wages,,2015-11-04,,,,1148.39,1148.39
08406d0d-ffd4-4186-ac59-345b810d66a9,d17aa384-c030-47a2-af78-5a91a9dc9e84,Massachusetts,1,GBR Landscapes,,Harwich,unpaid_wages,,2015-11-09,,,,124.0,124.0
c0c40b36-8ff5-44b4-8fa8-89a06cbdbb98,b8f7434d-74c3-4d99-b201-aa23c7b12a49,Massachusetts,1,Robert Grinberg,,Chestnut Hill,overtime,,2015-11-16,,,,1100.0,1100.0
4a85a1ed-aa0c-4b98-9cfe-3fd0949de6fb,164261c9-893b-4bfa-9734-fd695f7d2c83,Massachusetts,1,"Clover Fast Food, Inc.",,Cambridge,unpaid_wages,,2015-11-19,,,,16289.98,16289.98
94520ea4-e140-4ca5-bcf9-6f9ebc5eb47f,af0ab675-e1e5-40fe-b74e-0aa174f856ed,Massachusetts,1,Edgewater Development,,Natick,unpaid_wages,,2015-12-01,,,,26277.5,26277.5
a1c259af-8cae-46e3-a700-fc1df5c8cc1a,de10c696-8a41-4324-8b15-bb2a06b90dc8,Massachusetts,1,East  Sea Inc,,Cambridge,unpaid_wages,,2015-12-07,,,,250.0,250.0
54d87ed6-6163-4430-8017-6cca67530212,2f73b01d-bf71-416c-9a6b-c1d1197dc8e6,Massachusetts,1,Resurrection Contracting,,North Easton,unpaid_wages,,2015-12-07,,,,2088.0,2088.0
d270e630-b82f-43c1-9314-6420bcb342c2,99011fed-e39a-47d6-87c0-db1e42e0b99c,Massachusetts,1,DeRosa Construction & Landscaping,,Dighton,unpaid_wages,,2015-12-11,,,,538.5699999999999,538.5699999999999
44578109-524c-42df-ba48-fd2ddb2f8ef7,c839c70d-cdcf-4276-9e62-ff9272c0c42c,Massachusetts,1,Hebe/NH Drywall,,Manchester,unpaid_wages,,2015-12-14,,,,4750.0,4750.0
02717cfb-81b2-4f31-af8d-8ee20fed28e9,c52f93d1-eb4b-418b-88c7-cc8a7a18c327,Massachusetts,1,Hopewell Recovery Service,,Carver,unpaid_wages,,2015-12-14,,,,6422.0,6422.0
4c507814-08d6-41cc-8d63-0f354a7881e5,86652f0f-b04a-4383-8677-fdee959709a8,Massachusetts,1,Battista Inc,,Pittsfield,unpaid_wages,,2015-12-14,,,,250.0,250.0
c13d82d1-642d-4bf0-a25b-675dbcdea673,e0046e2e-c2e2-43b1-9ef6-2f815eceeca9,Massachusetts,1,"Merrimack Construction Group, Inc.",,Lowell,unpaid_wages,,2015-12-14,,,,3360.0,3360.0
3afe6d11-a29d-4f04-bb4d-fc6f82ccb98f,b86e4a0b-f82e-4f3b-87ae-09dbd47ad453,Massachusetts,1,Arbor Home Care,,Chelmsford,overtime,,2015-12-15,,,,956300.98,956300.98
aaa4537a-ea9b-453c-a6b5-c962c1222a5d,0174560e-03c5-4816-a63b-b1427dd51c96,Massachusetts,1,"Truong Thinh Market, Inc.",,Dorchester,minimum_wage,,2015-12-15,,,,106012.34,106012.34
aaa4537a-ea9b-453c-a6b5-c962c1222a5d,8f9ca944-d948-44dd-9c6b-0ef5758ae1bc,Massachusetts,2,"Truong Thinh Market, Inc.",,Dorchester,overtime,,2015-12-15,,,,106012.34,106012.34
49e32cd4-53af-48c1-90c3-7eb6bfc45dbf,bfa48c9e-ea12-4abb-812f-a3da2db84c51,Massachusetts,1,J&M Geary Construction,,Cheshire,minimum_wage,,2015-12-17,,,,300.0,300.0
2eb461be-4837-49b5-928c-fe39eacd3d04,e03ad3b8-d804-452c-bd80-e5e714b0131e,Massachusetts,1,Bolton Street Tavern,,Framingham,unpaid_wages,,2015-12-17,,,,3496.17,3496.17
8e4da7c0-4b7e-45ca-8bfb-28eec410a2b9,a6f26eec-916f-481e-9191-2c990a388734,Massachusetts,1,Benevento Concrete,,Wilmington,minimum_wage,,2015-12-22,,,,62505.3,62505.3
b9765fb5-9ede-4b81-aecf-c3ba42420af9,078f9b7f-dbaa-43ba-a543-5d54f536099e,Massachusetts,1,Arrons Paradise Transportation,,Easthampton,minimum_wage,,2015-12-23,,,,18853.66,18853.66
eb4f3de2-b168-4820-ba66-a2c39f875b79,1d4f921b-d7a3-410e-a4ea-4b74b32726c1,Massachusetts,1,Arrons Paradise Transportation,,Easthampton,overtime,,2015-12-23,,,,11897.68,11897.68
aa25eea5-7439-4a57-8840-6d0f144aa373,ef2ff127-c6e6-4406-96fb-029d2e54c752,Massachusetts,1,Fleet Fruit Market,,Chelsea,overtime,,2015-12-23,,,,10700.0,10700.0
fefd1141-dcf8-4cbb-86dc-1a4d00414223,3fbb5039-ca47-49d9-a851-97391be1d022,Massachusetts,1,Doorknock Diner,,Norwell,unpaid_wages,,2015-12-29,,,,100.0,100.0
459c3856-7a9e-4985-b975-a393c981eea5,91ddb2e1-9276-4fc0-9924-262a8672d7f8,Massachusetts,1,"LaborNow, Inc.",,Braintree,unpaid_wages,,2015-12-30,,,,51546.5,51546.5
616f41a6-8a1c-4c7c-988e-01f327571146,2d80f107-75d1-487c-b047-db324e06e37e,Massachusetts,1,Speedstaff Inc,,Chelsea,overtime,,2016-01-05,,,,2849.45,2849.45
0fd880cd-4fb9-461b-99e1-4e51046e2b9d,056916bd-c55a-4ac8-b96c-7cfad33bbe36,Massachusetts,1,Tough Guys Snow Removal,,Brighton,unpaid_wages,,2016-01-06,,,,500.0,500.0
53b2ab08-9dc0-48a2-ba35-66ed1789b42a,d29697ac-fd73-4d94-8388-cf943e5d1ede,Massachusetts,1,The Spoke,,Williamstown,unpaid_wages,,2016-01-13,,,,1096.0,1096.0
21e52b79-b93f-40d5-b75b-8a0e7fc89d36,94d0d5ef-433d-4edb-80bb-56d05225fd6f,Massachusetts,1,Tender Massage,,Wilmington,unpaid_wages,,2016-01-13,,,,739.0,739.0
a2c1eaac-a40b-46c5-ae26-9a0ccb166d03,a8da3f7e-4af3-4bda-a7d3-50fa82548a8e,Massachusetts,1,Tender Massage,,Wilmington,unpaid_wages,,2016-01-13,,,,250.0,250.0
8d6e495a-084c-4e71-b2bf-da8e8e342237,30a1db97-334d-40a4-a0a7-494de97e181f,Massachusetts,1,Glenshane,,Boston,overtime,,2016-01-14,,,,8127.0,8127.0
0593cc78-b8c5-41b6-ac82-8a2c17fa9ff4,74d750a4-d4a7-4180-83d0-c794fc136ed5,Massachusetts,1,"Papps Bar & Grill, LLC",,Southwick,tips,,2016-01-19,,,,3051.84,3051.84
870c0397-ac60-4855-a711-9476b36158b9,dcf917ee-bed1-4bb6-92ae-5802fcb6ad51,Massachusetts,1,King of Wings,,Chelsea,unpaid_wages,,2016-01-28,,,,4570.0,4570.0
2e16faa4-d28d-4005-9e27-641777c40463,f243ba62-08c5-45cb-aa10-3296fbc1242e,Massachusetts,1,Fasano Staffing,,Columbia,unpaid_wages,,2016-02-02,,,,505.0,505.0
aa9da0ba-8053-40a1-82b7-44d294a43287,f23f9725-82d7-4a5d-8aea-0be65a5d1c20,Massachusetts,1,Fasano Staffing,,Columbia,unpaid_wages,,2016-02-02,,,,100.0,100.0
49acd006-0a79-4f0e-8047-18af72d9d19f,757cc6ce-e278-4a10-8336-48c9bcca4305,Massachusetts,1,Evermore Light & Power,,Tewksbury,minimum_wage,,2016-02-04,,,,7271.64,7271.64
f59099e6-3c8c-4c7f-a478-f0801faaa330,2d1e5c1a-24b0-454f-b459-e7422b038f9c,Massachusetts,1,Bossa Nova Restaurant,,Somerville,unpaid_wages,,2016-02-09,,,,4754.0,4754.0
cdc74fcd-32cd-4c0a-9d30-2cb6acf7885e,3a39c205-89b9-4792-bc7d-5135833475ed,Massachusetts,1,Echo Theraputics,,Littleton,unpaid_wages,,2016-02-12,,,,78260.46,78260.46
41525aab-93fd-43d3-a1cb-5f4a36922cb8,15dafe1d-8a5f-43a6-9abe-08b82f07ac1f,Massachusetts,1,Todisco Towing,,East Boston,overtime,,2016-02-17,,,,9124.0,9124.0
6526fde2-9304-4e0a-aa0b-fcaa1a891740,23c79765-3f5a-4a9e-8112-194d3c3be4ae,Massachusetts,1,Boston Electric & Telephone Corp.,,Boston,minimum_wage,,2016-02-18,,,,47461.1,47461.1
68e2c6cb-b28f-47fa-87e8-6bc42abc38cd,1ee0871f-18e7-40ab-a693-61da48a06d55,Massachusetts,1,"Boyd Special Care, Inc. d/b/a Help in Home",,West Newbury,unpaid_wages,,2016-02-22,,,,16305.57,16305.57
0a93007d-c28f-4f61-85a0-2944826e8b2f,5cbdd7d6-e522-4282-b7b2-ed87d57b74f0,Massachusetts,1,AK Electric,,Palmer,minimum_wage,,2016-02-23,,,,61425.16,61425.16
6070510d-f2e9-4041-b9f0-7ba670e83d97,9ace61f1-ee8a-42c1-89bd-1ac7e6e0290f,Massachusetts,1,"NMB Partners, Inc",,"Canton, MA",unpaid_wages,,2016-02-25,,,,858.14,858.14
254869be-5da4-4441-99fb-1e170661928b,15e62d79-e4b4-4747-83a4-ec1db2517218,Massachusetts,1,"NMB Commons, Inc",,"Canton, MA",unpaid_wages,,2016-02-25,,,,253.86,253.86
2e2c557b-3b9e-49e8-a0b4-d615ebfe5c38,2f8f5dca-f7f2-428f-a05d-67ec907edc5f,Massachusetts,1,"NMB Management Group, Inc",,"Canton, MA",unpaid_wages,,2016-02-25,,,,105.69,105.69
3f95d523-ce7f-446a-b7c2-0362527d1a58,10d75c2c-6648-4b17-8066-8c603971e268,Massachusetts,1,Millis House of Pizza,,Millis,unpaid_wages,,2016-03-01,,,,6447.88,6447.88
4e056d0d-0fb0-4a67-b6ca-e4219a26b183,7c36cbb8-5ca0-4cfb-824f-30c358d44d7c,Massachusetts,1,Schiappa,,Wareham,unpaid_wages,,2016-03-01,,,,2900.0,2900.0
